text,topic,topic_label
"(7888) 1993 UC is a near-Earth minor planet in the Apollo group. It was discovered by Robert H. McNaught at the Siding Spring Observatory in Coonabarabran, New South Wales, Australia, on October 20, 1993. The asteroid has an observation arc of 23 years and has a well determined orbit. Its estimated size is 2.3 to 5.2 km. On March 20, 2013, the asteroid passed 49 lunar distances or 0.12598 AU (18,846,000 km; 11,711,000 mi) from Earth at a relative velocity of 21.8 km/s (49,000 mph). The approach posed no threat to Earth. (7888) 1993 UC is not classified as a potentially hazardous asteroid (PHA) because its Earth MOID (Minimum Orbit Intersection Distance) is only 0.089 AU, and only objects with an Earth MOID less than 0.05 AU are considered PHAs. It was discovered to be a binary asteroid by Arecibo Observatory in March 2013. On April 29, 2146, the asteroid will pass 0.0346 AU (5,180,000 km; 3,220,000 mi) from asteroid 4 Vesta.",astrology-astronomy,1
"NanoSail-D2 was a small satellite built by NASA's Marshall Space Flight Center and Ames Research Center to study the deployment of a solar sail in space. It was a three-unit CubeSat, measuring 30×10×10 centimetres (11.8×3.9×3.9 in) with a mass of 4 kilograms (8.8 lb). Its solar sail had an area of 10 square meters (110 sq ft), and was deployed in around five seconds. It was planned to be deployed from the FASTSAT satellite around 3 December 2010, two weeks after launch. The satellite did not eject at that time, but on January 17, 2011, it ejected on its own and deployed its sail three days later on the 20th. The beacon signal began transmitting after ejection and was first received on the afternoon of January 19, 2011.",astrology-astronomy,1
"3133 Sendai, provisional designation A907 TC, is a stony Flora asteroid from the inner regions of the asteroid belt, approximately 8 kilometers in diameter. It was discovered by German astronomer August Kopff at Heidelberg Observatory, southern Germany, on 4 October 1907. The S-type asteroid is a member of the Flora family, one of the largest groups of stony asteroids in the main-belt. It orbits the Sun at a distance of 1.8–2.5 AU once every 3 years and 3 months (1,176 days). Its orbit has an eccentricity of 0.16 and an inclination of 7° with respect to the ecliptic. According to the surveys carried out by NASA's Wide-field Infrared Survey Explorer and its extended NEOWISE mission, the asteroid's surface has an albedo of 0.21 and 0.31, with a diameter of 8.3 and 7.3 kilometers, respectively. The Collaborative Asteroid Lightcurve Link assumes an intermediate albedo of 0.24 – which derives from 8 Flora, the largest member and namesake of this orbital family – and calculates a concurring diameter of 7.5 kilometers. In 2010, two rotational light-curves were obtained by amateur astronomer Ralph Megna at Goat Mountain Astronomical Research Station (G79), and by the U.S. Palomar Transient Factory in California. The concurring light-curves showed a rotation period of 5.776±0.005 and 5.7491±0.0008 hours, respectively (U=3-/2). The minor planet is named for the second largest city north of Tokyo, Sendai (pop. 1 million), location of the Tōhoku University. It is the home of the Sendai Astronomical Observatory, which was founded in 1955, on appeal by the Sendai Amateur Astronomical Association. The observatory has discovered several minor planets. Naming citation was published on 29 September 1985 (M.P.C. 10045).",astrology-astronomy,1
"1120 Cannonia is a main belt asteroid orbiting the Sun. It was discovered by Russian astronomer Pelageya Shajn on September 11, 1928, at Simeiz Observatory in Crimea. Its provisional designation was 1928 RV. It was independently discovered by Grigory Neujmin at Simeis two days later, and ten days later by Eugène Delporte at Uccle. The asteroid completes one rotation approximately once every 3.8 hours and makes one revolution around the Sun about once every 3.3 years. It was named for American astronomer Annie Jump Cannon, who classified the spectral types of about 225,000 stars for the Henry Draper Catalog.",astrology-astronomy,1
POLDER (POLarization and Directionality of the Earth's Reflectances) is a passive optical imaging radiometer and polarimeter instrument developed by the French space agency CNES.,astrology-astronomy,1
"1563 Noël, provisional designation 1943 EG, is a stony Flora asteroid from the inner regions of the asteroid belt, approximately 8 kilometers in diameter. It was discovered on 7 March 1943, by Belgian astronomer Sylvain Arend at the Royal Observatory of Belgium in Uccle. The S-type asteroid, classified as a transitional Sa-subtype on the SMASS taxonomic scheme, is a member of the Flora family, one of the largest groups of stony asteroids in the main-belt. It orbits the Sun at a distance of 2.0–2.4 AU once every 3 years and 3 months (1,185 days). Its orbit has an eccentricity of 0.09 and an inclination of 6° with respect to the ecliptic. Due to a precovery obtained at the Simeiz Observatory on the Crimean peninsula, the asteroid's observation arc begins in 1930. Between April 2008 and June 2015, five rotational light-curves were obtained through photometric observations by Czech astronomer Petr Pravec at the Ondřejov Observatory near Prague. All light-curves show a well-defined rotation period between 3.548 and 3.550 hours with a brightness variation of 0.15 to 0.18 in magnitude (U=3). In April 2008, a photometric observation by astronomer Julian Oey at the Kingsgrove Observatory, Australia, gave a concurring period of 3.550±0.002 hours and an amplitude of 0.14 (U=3). According to the survey carried out by NASA's Wide-field Infrared Survey Explorer with its subsequent NEOWISE mission, the asteroid measures 7.2 kilometers in diameter and its surface has a very high albedo of 0.37, while the Collaborative Asteroid Lightcurve Link (CALL) assumes an albedo of 0.24 – derived from the family's principal body and namesake, the asteroid 8 Flora – and calculates a somewhat larger diameter of 9.0 kilometers. The minor planet was named in honor of the discoverer's son, Emanuel Arend (H 138).",astrology-astronomy,1
"Venera 2MV-1 No.1, also known as Sputnik 19 in the West, was a Soviet spacecraft, which was launched in 1962 as part of the Venera programme, and was intended to become the first spacecraft to land on Venus. Due to a problem with its upper stage it failed to leave low Earth orbit, and reentered the atmosphere a few days later. It was the first of two Venera 2MV-1 spacecraft, both of which failed to leave Earth orbit. Venera 2MV-1 No.1 was launched at 02:18:45 UTC on 25 August 1962, atop a Molniya 8K78 carrier rocket flying from Site 1/5 at the Baikonur Cosmodrome. The first three stages of the rocket operated nominally, injecting the fourth stage and payload into a low Earth orbit. The fourth stage then coasted until one hour and fifty seconds after launch, when it fired its ullage motors in preparation for ignition. One of the ullage motors failed to fire, and when the main engine ignited for a four-minute burn to place the spacecraft into heliocentric orbit, the stage began to tumble out of control. Forty-five seconds later, its engine cut off, leaving the spacecraft stranded in Earth orbit. It reentered the atmosphere on 28 August 1962, three days after it had been launched. The designations Sputnik 23, and later Sputnik 19 was used by the United States Naval Space Command to identify the spacecraft in its Satellite Situation Summary documents, since the Soviet Union did not release the internal designations of its spacecraft at that time, and had not assigned it an official name due to its failure to depart geocentric orbit.",astrology-astronomy,1
"NGC 953 (also PGC 9586, UGC 1991, MCG 5-7-1, GWT GWT 504 104 or 505.1) is an elliptical galaxy in the constellation Triangulum. It has an apparent magnitude of 14.5.It was discovered by the German astronomer Heinrich Louis d'Arrest on September 26, 1865.",astrology-astronomy,1
"Kounotori 7 (こうのとり7号機), also known as HTV-7 will be the seventh flight of the H-II Transfer Vehicle, an unmanned cargo spacecraft set to launch on 2 February 2018 to resupply the International Space Station.",astrology-astronomy,1
"9165 Raup, provisional designation 1987 SJ3, is a stony Hungaria asteroid and exceptionally slow rotator from the inner regions of the asteroid belt, approximately 4.7 kilometers in diameter. It was discovered on 27 September 1987, by American astronomer couple Carolyn and Eugene Shoemaker at the U.S. Palomar Observatory in California. The bright S-type asteroid is a member of the Hungaria family, which form the innermost dense concentration of asteroids in the Solar System. It orbits the Sun at a distance of 1.8–2.2 AU once every 2 years and 10 months (1,022 days). Its orbit has an eccentricity of 0.10 and an inclination of 25° with respect to the ecliptic.The first precovery was taken at the discovering observatory in 1955, extending the asteroid's observation arc by 32 years prior to its discovery. In September 2015, a rotational light-curve was obtained for this asteroid from photometric observations by U.S. astronomer Brian D. Warner at the Palmer Divide Station, Colorado. It gave a well-defined rotation period of 1320±10 hours with a brightness variation of 1.34 magnitude (U=3-). As of 20116, it is the 3rd slowest rotating minor planet in the Light Curve Data Base (LCDB). Also, the light-curve's high amplitude indicates that the body has a non-spheroidal shape. Brian Warner's 2015-observation supersedes a previously obtained light-curve that gave a significantly shorter period of 560±25 hours with an amplitude of 1.05 magnitude (U=2). According to the survey carried out by the NEOWISE mission of NASA's Wide-field Infrared Survey Explorer, the asteroid measures 4.8 kilometers in diameter and its surface has a high albedo of 0.329, while the Collaborative Asteroid Lightcurve Link assumes a standard albedo for Hungaria asteroids of 0.30, and calculates a diameter of 4.6 kilometers, based on an absolute magnitude of 13.6. The minor planet was named in honor of American David M. Raup (1933–2015), paleontologist and expert of the fossil record at UChicago. Raup's theories contributed to the knowledge of extinction events and suggested, that the extinction of dinosaurs was part of a cycle of mass extinctions. Naming citation was published on 23 November 1999 (M.P.C. 36947).",astrology-astronomy,1
"147 Protogeneia is a large main belt asteroid that was discovered by the Hungarian astronomer Lipót Schulhof on July 10, 1875, from the Vienna Observatory; it was his only asteroid discovery. Its name is Greek for \""first born\"" and was chosen by Karl L. Littrow in allusion to the fact that this was the first asteroid discovered by an astronomer who was already known for work in other fields of astronomy. This object has a low orbital eccentricity and inclination. With an orbital period roughly double that of the planet Jupiter, it has been identified as a member of the Hecuba group of asteroids that share a 2:1 mean-motion orbital resonance with the giant planet. Based upon its spectrum, it has a Tholen classification as a C-type asteroid, which indicates has a dark surface and probably a primitive composition of carbonaceous material. Photometric observations of this asteroid at the Altimira Observatory in 2004 gave a light curve with a period of 7.8528 ± 0.0008 hours and a brightness variation of 0.28 in magnitude. A photometric study was reported in 2006 from the Yunnan Observatory in China, finding a matching period of 7.852 hours and a brightness variation of 0.25 magnitude. They estimate the ratio of the lengths for the asteroid's major and minor axes is at least 1.26:1. There is one reported stellar occultation by Protogeneia, on May 28, 2002, from Texas.",astrology-astronomy,1
823 Sisigambis is an asteroid belonging to the Flora family in the Main Belt. Its diameter is about 17 km and it has an albedo of 0.179. Its rotation period is unknown but appears to be greater than at least 12 hours.,astrology-astronomy,1
"NGC 4151 is an intermediate spiral Seyfert galaxy with weak inner ring structure located 19 megaparsecs (62 million light-years) from Earth in the constellation Canes Venatici. The galaxy was first mentioned by William Herschel on March 17, 1787; it was one of the two Seyfert galaxies described in the paper  which defined the term. It is one of the nearest galaxies to Earth to contain an actively growing supermassive black hole; it was speculated that the nucleus may host a binary black hole, with about 40 million and about 10 million solar masses respectively, orbiting with a 15.8-year period. This is, however, still a matter of active debate. Some astronomers nickname it the \""Eye of Sauron\"" from its appearance.",astrology-astronomy,1
"(385185) 1993 RO is a plutino. It was the first plutino discovered after Pluto itself, with 1993 RP and (15788) 1993 SB a day and two days later, respectively. The discovery was made in 1993 at the Mauna Kea Observatory with a 2.2-meter telescope. Very little is known about (385185) 1993 RO. Even the diameter estimate of ~90 km is based on the assumed albedo of 0.09.",astrology-astronomy,1
"Gliese 649 b /ˈɡliːzə/, or Gl 649 b is an extrasolar planet, orbiting the 10th magnitude M-type star Gliese 649, 10 parsecs from earth. This planet is a sub-Jupiter, massing 0.328 Jupiter mass and orbits at 1.135 AU.",astrology-astronomy,1
"JCSAT-3A, known as JCSAT-10 before launch, is a geostationary communications satellite operated by SKY Perfect JSAT Group (JSAT) which was designed and manufactured by Lockheed Martin on the A2100 platform.",astrology-astronomy,1
"Sputnik 2 (Russian pronunciation: [ˈsputʲnʲɪk], Russian: Спутник-2, Satellite 2), or Prosteyshiy Sputnik 2 (PS-2, Russian: Простейший Спутник 2, Elementary Satellite 2) was the second spacecraft launched into Earth orbit, on 3 November 1957, and the first to carry a living animal, a dog named Laika. Launched by the U.S.S.R., Sputnik 2 was a 4-metre (13 foot) high cone-shaped capsule with a base diameter of 2 meters (6.6 feet) that weighed around 500 kg, though it was not designed to separate from the rocket core that brought it to orbit, bringing the total mass in orbit to 7.79 tons. It contained several compartments for radio transmitters, a telemetry system, a programming unit, a regeneration and temperature-control system for the cabin, and scientific instruments. A separate sealed cabin contained the dog Laika. Engineering and biological data were transmitted using the Tral D telemetry system, transmitting data to Earth for a 15-minute period during each orbit. Two photometers were on board for measuring solar radiation (ultraviolet and x-ray emissions) and cosmic rays. Sputnik 2 did not contain a television camera; TV images of dogs on Korabl-Sputnik 2 are commonly misidentified as Laika. Sputnik 2 was launched into space only 32 days after its predecessor Sputnik 1. Due to the huge success of Sputnik 1, Nikita Khrushchev had Sergey Korolev on orders and back to work creating a Sputnik 2 that needed to be ready for space for the 40th anniversary of the Bolshevik revolution. Many people believed that Khrushchev pushed Korolev into creating Sputnik 2 against his will and advice that it would end in failure, but actually Korolev was more than happy to comply, and he used the excitement from Sputnik 1 to help “accelerate his own plans for exploring space, particularly putting man into orbit” Sputnik 2 was part of an idea that included Sputnik 1 that came from Korolev that was approved in January 1957. At that time, it was not clear that the Soviets' main satellite plan (which would eventually become Sputnik 3) would be able to get to space because of the ongoing issues with the R-7 ICBM, which would be needed to launch a satellite of that size. “Korolev proposed substituting two “simple satellites” for the IGY satellite”. The choice to launch these two instead of waiting for the more advanced Sputnik 3 to be finished was largely motivated by the desire the launch a satellite to orbit before the US.",astrology-astronomy,1
"STS-51-G was the eighteenth flight of NASA's Space Shuttle program, and the fifth flight of Space Shuttle Discovery. The seven-day mission launched from Kennedy Space Center, Florida, on June 17, 1985, and landed at Edwards Air Force Base, California, on June 24. Sultan Salman Al Saud of Saudi Arabia was on board as a payload specialist; Al Saud became the first Arab, the first Muslim, and the first member of a royal family to fly into space. It was also the first Space Shuttle mission which flew without at least one astronaut from the pre-Shuttle era among its crew.",astrology-astronomy,1
"Expedition 43 was the 43rd expedition to the International Space Station. It commenced on 11 March 2015 with the undocking of Soyuz TMA-14M, returning the crew of Expedition 42 to Earth and ended with the departure of Soyuz TMA-15M on 11 June 2015.",astrology-astronomy,1
"Soyuz TMA-9 was a Soyuz mission to the International Space Station (ISS) launched by a Soyuz FG launch vehicle. It was a human spaceflight mission transporting personnel to and from the ISS. It launched from the Baikonur Cosmodrome on 18 September 2006 at 08:09 MSD (04:09 UTC), docked with the ISS at 09:21 MSD (05:21 UTC) on 20 September, and returned to Earth on 21 April 2007. Soyuz TMA-9 transported two-thirds of ISS Expedition 14 to the space station along with one \""spaceflight participant\"" who performed several experiments on behalf of the European Space Agency.",astrology-astronomy,1
"Himawari 9 is a Japanese weather satellite, the 9th of the Himawari geostationary weather satellite operated by the Japan Meteorological Agency. The spacecraft was constructed by Mitsubishi Electric, and is the second of two similar satellites to be based on the DS-2000 bus. Himawari 9 is planned to be launched atop a H-IIA rocket flying from the Yoshinobu Launch Complex Pad 1 at the Tanegashima Space Center. Upon reaching geostationary orbit, it will be placed at 140 degrees East and will replace Himawari 8 in 2022. At launch, the mass of the satellite is about 3,500 kilograms (7,700 lb). It has a design life of 15 years with 8 years of operational life. Power is supplied by a single gallium arsenide solar panel, which provides up to 2.6 kilowatts of power. The main instrument aboard Himawari 9 is a 16 channel multispectral imager to capture visible light and infrared images of the Asian-Pacific region.",astrology-astronomy,1
"UoSAT-5, also known as UO-22 and OSCAR 22, is a British satellite in Low Earth Orbit. It was built by Surrey Satellite Technology and launched into space in July 1991 from French Guiana.",astrology-astronomy,1
"UniCubeSat-GG is a Miniaturized satellite built by the Sapienza University of Rome. It was launched into Low Earth Orbit on the maiden flight of Arianespace's Vega rocket on 13 February 2012. The launch was a multi-payload mission shared with LARES, ALMASat-1, Goliat, MaSat-1, PW-Sat, ROBUSTA, e-st@r and Xatcobeo. UniCubeSat-GG is a 1-U cubesat design with a mass of 1 kg. Its primary mission is to study the effects of orbital eccentricity through the Earth's gravity gradient.",astrology-astronomy,1
Kwangmyongsong-4 (Korean for Bright Star-4 or Lodestar-4) or KMS-4 is an earth observation satellite launched by North Korea on 7 February 2016. The launch happened after North Korea conducted a nuclear test on 6 January and as the United Nations Security Council is deciding on sanctions to be placed on the country following the nuclear test. The launch was also timed to celebrate the 74th birthday of the late leader Kim Jong-il on February 16.,astrology-astronomy,1
"NGC 4402 is a relatively near, edge-on spiral galaxy located around 55 million light-years from Earth. It is in the constellation of Virgo within the Virgo Cluster of galaxies. It can be seen when viewing Markarian's Chain. NGC 4402 is roughly 55 thousand light-years wide and is moving away from Earth at around 232 kilometers per second. It is falling into the Virgo galaxy cluster. Images show evidence that the material it once contained to enable it to form stars has been stripped away in a process known as \""ram-pressure stripping\"". This is due to NGC 4402's cooler gasses being struck by hot x-ray gasses coming from the middle of the Virgo galaxy cluster as it moves toward it. The evidence is as follows: \n* There is apparent truncation of the NGC 4402's dust disk. \n* An upward bowing of the dusty disk is apparent. This is caused by a wind of hot gas. \n* Light coming from the far side of the stellar disk appears dim and reddish. This may be because pressure coming from the cluster gas is being forced between the disk and the observer. \n* The bottom part of the main disk shows dust in the form of linear filaments. These are being ablated in a characteristic \""outside-in\"" manner. The supernova SN 1976B was observed in NGC 4402 in 1976.",astrology-astronomy,1
"Kosmos 2342 (Russian: Космос 2342 meaning Cosmos 2342) is a Russian US-K missile early warning satellite which was launched in 1997 as part of the Russian Space Forces' Oko programme. The satellite is designed to identify missile launches using optical telescopes and infrared sensors. Kosmos 2342 was launched from Site 43/4 at Plesetsk Cosmodrome in Russia. A Molniya-M carrier rocket with a 2BL upper stage was used to perform the launch, which took place at 00:33 UTC on 14 May 1997. The launch successfully placed the satellite into a molniya orbit. It subsequently received its Kosmos designation, and the international designator 1997-022A. The United States Space Command assigned it the Satellite Catalog Number 24800.",astrology-astronomy,1
"Kepler- 24d is an exoplanet orbiting the star Kepler-24, located in the constellation Cygnus. It was discovered by the Kepler Space Telescope in February 2014.",astrology-astronomy,1
"Progress 3 was an unmanned Progress cargo spacecraft launched by the Soviet Union in 1978 to resupply the Salyut 6 space station. It used the Progress 7K-TG configuration, and was the third Progress mission to Salyut 6. It carried supplies for the EO-2 crew aboard Salyut 6, as well as equipment for conducting scientific research, and fuel for adjusting the station's orbit and performing manoeuvres.",astrology-astronomy,1
The Sculptor Dwarf Irregular Galaxy (SDIG) is an irregular galaxy in the constellation Sculptor. The galaxy was discovered in 1976.,astrology-astronomy,1
"Apollo 10 was the fourth manned mission in the United States Apollo space program, and the second (after Apollo 8) to orbit the Moon. Launched on May 18, 1969, it was the F mission: a \""dress rehearsal\"" for the first Moon landing, testing all of the components and procedures, just short of actually landing. The Lunar Module (LM) followed a descent orbit to within 8.4 nautical miles (15.6 km) of the lunar surface, at the point where powered descent for landing would normally begin. Its success enabled the first landing to be attempted on the Apollo 11 mission two months later. According to the 2002 Guinness World Records, Apollo 10 set the record for the highest speed attained by a manned vehicle: 39,897 km/h (11.08 km/s or 24,791 mph) on May 26, 1969, during the return from the Moon. The mission's call signs included the names of the Peanuts characters Charlie Brown and Snoopy, which became Apollo 10's semi-official mascots. Peanuts creator Charles Schulz also drew some mission-related artwork for NASA.",astrology-astronomy,1
"USA-203, also known as GPS IIR-20(M), GPS IIRM-7 and GPS SVN-49, was an American navigation satellite which was intended to become part of the Global Positioning System. It was the sixth of seven Block IIRM satellites to be launched, and the twentieth of twenty one Block IIR satellites overall. It was built by Lockheed Martin, using the AS-4000 satellite bus, and had a mass of 2,032 kilograms (4,480 lb). USA-203 was launched at 08:34 UTC on 24 March 2009, atop a Delta II carrier rocket, flight number D340, flying in the 7925-9.5 configuration. The launch took place from Space Launch Complex 17A at the Cape Canaveral Air Force Station, and placed USA-203 into a transfer orbit. The satellite raised itself into medium Earth orbit using a Star-37FM apogee motor. USA-203 is located in an orbit with a perigee of 20,045 kilometres (12,455 mi), an apogee of 20,335 kilometres (12,636 mi), a period of 718 minutes, and 55.8 degrees of inclination to the equator. It was intended to operate in slot 2 of plane B of the GPS constellation, replacing USA-128, and to broadcast signal PRN-01. During on-orbit testing an anomaly was discovered with the signals it was broadcasting, which prevented its operational use. It was decommissioned on 6 May 2011, two years into its ten-year design life. In addition to its operational navigation signals, USA-203 was also equipped to broadcast a demonstration of the L5 signal which would be introduced with the GPS Block IIF series. The satellite was able to broadcast this signal correctly, but it was discovered that a filter used to produce the L5 signal was causing the disruption to its other frequencies.",astrology-astronomy,1
"1414 Jérôme, provisional designation 1937 CE, is a somewhat eccentric, carbonaceous asteroid from the outer region of the asteroid belt, about 17 kilometers in diameter. It was discovered on 12 February 1937 by French astronomer Louis Boyer at Algiers Observatory, Algeria, in northern Africa. The dark C-type asteroid, classified as a Ch-subtype in the SMASS classification scheme, which have a typical absorption feature in the visible red light, orbits the Sun at a distance of 2.3–3.2 AU once every 4 years and 8 months (1,697 days). Its orbit shows an eccentricity of 0.16 and is tilted by 9 degrees to the plane of the ecliptic. It has an albedo of 0.065. Although the body's diameter and albedo were measured by four observations made by the Infrared Astronomical Satellite, IRAS, little is known about the asteroid, with its rotation period remaining unknown, despite having a well-observed orbit with the lowest possible uncertainty, or condition code, of 0 and an observation arc that spans over a period of almost 80 years. The minor planet was named by the discoverer in honour of his father, Jérôme Boyer.",astrology-astronomy,1
"6805 Abstracta, provisional designation 4600 P-L, is a carbonaceous Themistian asteroid and slow rotator from the outer region of the asteroid belt, approximately 10 kilometers in diameter. It was discovered on 24 September 1960, by Dutch astronomer couple Ingrid and Cornelis van Houten at Leiden, on photographic plates taken by Dutch–American astronomer Tom Gehrels at the U.S. Palomar Observatory in California. The dark C-type asteroid is a member of the Themis family, a dynamical family of outer-belt asteroids with nearly coplanar ecliptical orbits. It orbits the Sun at a distance of 2.7–3.7 AU once every 5 years and 8 months (2,078 days). Its orbit has an eccentricity of 0.16 and an inclination of 2° with respect to the ecliptic. The first precovery was taken at Palomar Observatory in 1949, extending the asteroid's observation arc by 11 years prior to its discovery. A rotational light-curve was obtained at the U.S. Palomar Transient Factory from photometric observation made in September 2011. It showed an exceptionally long rotation period of 152.1834±0.8953 hours with a brightness amplitude of 0.78 in magnitude (U=2). According to the NEOWISE mission of NASA's space-based Wide-field Infrared Survey Explorer, the asteroid measures 11.9 kilometers in diameter and its surface has a low albedo of 0.09. The Collaborative Asteroid Lightcurve Link assumes a typical albedo for carbonaceous asteroids of 0.08 and calculates a somewhat smaller diameter of 8.4 kilometers. The designation \""P-L\"" stands for Palomar–Leiden, named after Palomar Observatory and Leiden Observatory, which collaborated on the fruitful Palomar–Leiden survey in the 1960s. Gehrels used Palomar's Samuel Oschin telescope (also known as the 48-inch Schmidt Telescope), and shipped the photographic plates to Ingrid and Cornelis van Houten at Leiden Observatory. The trio are credited with the discovery of 4,620 minor planets. The minor planet was named for the astronomical bibliography Astronomy and Astrophysics Abstracts (AAA). Since it was founded under the auspices of the International Astronomical Union in 1969, it has systematically described, documented and indexed more than half a millions astronomical and astrophysical documents and produced more than 60 volumes. Head of AAA was German astronomer Lutz Schmadel, also known for his Dictionary of Minor Planet Names, and after whom the minor planet 2234 Schmadel is named. Naming citation was published on 1 June 1996 (M.P.C. 27331).",astrology-astronomy,1
"8549 Alcide, provisional designation 1994 FS, is a stony Nysa asteroid from the inner regions of the asteroid belt, approximately 4.2 kilometers in diameter. It was discovered on 30 March 1994, by a group of amateur astronomers at the Italian Farra d'Isonzo Observatory, in Farra d'Isonzo, near the border to Slovenia. The S-type asteroid is a member of the stony subgroup of the Nysa family, one of the smaller families in the main-belt, named after its namesake, 44 Nysa. The body orbits the Sun at a distance of 2.0–2.9 AU once every 3 years and 10 months (1,389 days). Its orbit has an eccentricity of 0.19 and an inclination of 2° with respect to the plane of the ecliptic. First Precoveries were taken at Palomar and Steward Observatory (Kitt Peak) just weeks and days prior to the asteroid's discovery. A rotational light-curve of this asteroid was obtained from photometric observations made by astronomer David Polishook at the ground-based Wise Observatory, Israel, in November 2007. The light-curve gave a rotation period of 3 hours with a brightness amplitude of 0.2 in magnitude (U=2-). According to the survey carried out by the NEOWISE mission of NASA's space-based Wide-field Infrared Survey Explorer, the asteroid measures 4.3 kilometers in diameter and its surface has an albedo of 0.195, while the Collaborative Asteroid Lightcurve Link assumes a standard albedo for stony asteroids of 0.21 and calculates a diameter of 4.2 kilometers, based on an absolute magnitude of 14.2. The minor planet was named for Italian high-school teacher of natural sciences, Alcide Bittesini (1913–1981). He was the father of amateur astronomer Luciano Bittesini, who co-discovered the asteroid with his amateur colleagues at the Astronomical Observatory of Farra d'Isonzo, Italy. At the age of 9, his father fostered his interest in astronomy, when they observed a comet with a homespun telescope made of a pair of glasses, a tin can and a microscope eyepiece. Naming citation was published on 2 February 1999 (M.P.C. 33791).",astrology-astronomy,1
"(410777) 2009 FD (also written as 2009 FD) is a binary Apollo asteroid (a class of near-Earth asteroid) with an orbit that places it at risk of a possible future collision with Earth in 2185. It has the third highest impact threat of all known asteroids on the Palermo Technical Impact Hazard Scale based on its estimated diameter of 470 meters, kinetic yield, impact probability, and time interval. (410777) 2009 FD was initially announced as discovered on 16 March 2009 by La Sagra Sky Survey. Because there were previous observations found in images taken by the Spacewatch survey some 3 weeks prior, on 24 February 2009, the Minor Planet Center assigned the discovery credit to Spacewatch under the discovery assignment rules. (410777) 2009 FD made a close pass to Earth on 27 March 2009 at a distance of 0.004172 AU (624,100 km; 387,800 mi) and another on 24 October 2010 at 0.0702 AU. (410777) 2009 FD was recovered at apparent magnitude 23 on 30 November 2013 by Cerro Paranal Observatory, several months before the close approach of April 2014 when it passed 0.1 AU from Earth. It brightened to roughly apparent magnitude 19.3 around mid-March 2014. One radar Doppler observation of (410777) 2009 FD was made in 2014. The October–November 2015 Earth approach will be studied by the Goldstone Deep Space Network. NASA's Near Earth Program originally estimated its size to be 130 metres in diameter based on an assumed albedo of 0.15. This gave it an estimated mass of around 2,800,000 tonnes. But work by Amy Mainzer using NEOWISE data in 2014 showed that it could be as large as 472 metres with an albedo as low as 0.01. Because (410777) 2009 FD (K09F00D) was only detected in two (W1+W2) of the four wavelengths the suspected NEOWISE diameter is more of an upper limit. Radar observations in 2015 showed it to be a binary asteroid. The primary is 120–180 meters in diameter and the secondary is 60–120 meters in diameter. The JPL Small-Body Database shows that (410777) 2009 FD will make two very close approaches in the late 22nd century, with the approach of 29 March 2185 currently having a 1 in 385 chance of impacting Earth. The nominal 2185 Earth approach distance is 0.009 AU (1,300,000 km; 840,000 mi). Orbit determination for 2190 is complicated by the 2185 close approach. The precise distance that it will pass from Earth and the Moon on 29 March 2185 will determine the 30 March 2190 distance. (410777) 2009 FD should pass closer to the Moon than Earth on 29 March 2185. An impact by (410777) 2009 FD would cause severe devastation to a large region or tsunamis of significant size. Due to (410777) 2009 FD's size, and its interactions with Mars and Venus, which increase its orbital uncertainty over time, it is rated −0.40 on the Palermo Scale, placing it higher on the Sentry Risk Table than any other known object.",astrology-astronomy,1
"Nereid is the third-largest moon of Neptune. It has a highly eccentric orbit. It was the second moon of Neptune to be discovered, by Gerard Kuiper in 1949.",astrology-astronomy,1
"740 Cantabia is a minor planet orbiting the Sun. Cantabia is a contraction of Cantabrigia, Latin for Cambridge, named in honor of Cambridge, Massachusetts.",astrology-astronomy,1
"OPS 5118, also known as Navstar 6, GPS I-6 and GPS SVN-6, was an American navigation satellite launched in 1980 as part of the Global Positioning System development programme. It was the sixth of eleven Block I GPS satellites to be launched. OPS 5118 was launched at 22:00 UTC on 26 April 1980, atop an Atlas E/F carrier rocket with an SGS-1 upper stage. The Atlas used had the serial number 34F, and was originally built as an Atlas F. The launch took place from Space Launch Complex 3E at Vandenberg Air Force Base, and placed OPS 5118 into a transfer orbit. The satellite raised itself into medium Earth orbit using a Star-27 apogee motor. By 27 May 1980, OPS 5118 had been raised to an orbit with a perigee of 20,006 kilometres (12,431 mi), an apogee of 20,357 kilometres (12,649 mi), a period of 717.94 minutes, and 62.8 degrees of inclination to the equator. The satellite had a design life of 5 years and a mass of 758 kilograms (1,671 lb). It broadcast the PRN 09 signal in the GPS demonstration constellation, and was retired from service on 6 March 1991.",astrology-astronomy,1
